path	base_lines	base_comment_lines	base_inline_comments	base_doc_lines	base_blank_lines	base_doc_blocks	base_module_blocks	base_type_blocks	base_switches	base_prose_lines	base_doctest_prompts	current_lines	current_comment_lines	current_inline_comments	current_doc_lines	current_blank_lines	current_doc_blocks	current_module_blocks	current_type_blocks	current_switches	current_prose_lines	current_doctest_prompts
runtime/test/fleet/mcp/supervisor_test.exs	139	37	0	7	17	0	1	0	0	44	0	139	37	0	7	17	0	1	0	0	44	0
runtime/test/fleet/mcp/tool_input_schema_test.exs	34	6	0	0	4	0	0	0	0	6	0	34	6	0	0	4	0	0	0	0	6	0
runtime/test/fleet/mcp/toolchain_request_test.exs	341	38	0	9	66	0	1	0	0	47	0	341	38	0	9	66	0	1	0	0	47	0
runtime/test/fleet/modops_consumption_test.exs	128	30	0	14	15	0	1	0	0	44	0	128	30	0	14	15	0	1	0	0	44	0
runtime/test/fleet/observation/bind_address_test.exs	90	9	0	21	13	0	1	0	0	30	0	90	9	0	21	13	0	1	0	0	30	0
runtime/test/fleet/observation/deck_stylesheet_test.exs	74	6	0	22	9	0	1	0	0	28	0	74	6	0	22	9	0	1	0	0	28	0
runtime/test/fleet/observation/deck_test.exs	325	74	0	4	51	0	1	0	0	78	0	325	74	0	4	51	0	1	0	0	78	0
runtime/test/fleet/observation/read_model_test.exs	132	22	0	5	22	0	1	0	0	27	0	132	22	0	5	22	0	1	0	0	27	0
runtime/test/fleet/opts_exported_test.exs	20	5	0	0	3	0	0	0	0	5	0	20	5	0	0	3	0	0	0	0	5	0
runtime/test/fleet/os_probe_test.exs	163	36	0	0	28	0	0	0	0	36	0	163	36	0	0	28	0	0	0	0	36	0
runtime/test/fleet/periodic_check_test.exs	168	13	0	7	37	0	1	0	0	20	0	168	13	0	7	37	0	1	0	0	20	0
runtime/test/fleet/pilot/application_step_guards_test.exs	283	52	0	0	43	0	0	0	0	52	0	283	52	0	0	43	0	0	0	0	52	0
runtime/test/fleet/pilot/application_step_status_test.exs	222	64	0	0	34	0	0	0	0	64	0	222	64	0	0	34	0	0	0	0	64	0
runtime/test/fleet/pilot/application_test.exs	215	22	0	0	22	0	0	0	0	22	0	215	22	0	0	22	0	0	0	0	22	0
runtime/test/fleet/pilot/arch_feed_test.exs	228	6	0	7	46	0	1	0	0	13	0	228	6	0	7	46	0	1	0	0	13	0
runtime/test/fleet/pilot/arch_wake_test.exs	156	35	0	0	26	0	0	0	0	35	0	156	35	0	0	26	0	0	0	0	35	0
runtime/test/fleet/pilot/awaits_arch_drain_test.exs	103	3	0	12	19	0	1	0	0	15	0	103	3	0	12	19	0	1	0	0	15	0
runtime/test/fleet/pilot/brief_builder_gray_zone_digest_test.exs	31	6	0	0	5	0	0	0	0	6	0	31	6	0	0	5	0	0	0	0	6	0
runtime/test/fleet/pilot/brief_builder_test.exs	783	124	0	10	118	0	1	0	0	134	0	783	124	0	10	118	0	1	0	0	134	0
runtime/test/fleet/pilot/card_jury_catalogue_scope_test.exs	168	43	0	15	24	0	1	0	0	58	0	168	43	0	15	24	0	1	0	0	58	0
runtime/test/fleet/pilot/chain_integration_test.exs	540	66	0	10	90	0	1	0	0	76	0	540	66	0	10	90	0	1	0	0	76	0
runtime/test/fleet/pilot/completion_outbox_replay_test.exs	151	24	0	15	25	0	1	0	0	39	0	151	24	0	15	25	0	1	0	0	39	0
runtime/test/fleet/pilot/completion_outbox_test.exs	98	7	0	14	15	0	1	0	0	21	0	98	7	0	14	15	0	1	0	0	21	0
runtime/test/fleet/pilot/conflict_apply_test.exs	142	22	0	0	27	0	0	0	0	22	0	142	22	0	0	27	0	0	0	0	22	0
runtime/test/fleet/pilot/conflict_probe_test.exs	333	57	0	0	55	0	0	0	0	57	0	333	57	0	0	55	0	0	0	0	57	0
runtime/test/fleet/pilot/conflict_report_test.exs	128	2	0	11	18	0	1	0	0	13	0	128	2	0	11	18	0	1	0	0	13	0
runtime/test/fleet/pilot/forge_finch_test.exs	16	0	0	9	1	0	1	0	0	9	0	16	0	0	9	1	0	1	0	0	9	0
runtime/test/fleet/pilot/incident_consumer_test.exs	337	23	0	0	62	0	0	0	0	23	0	337	23	0	0	62	0	0	0	0	23	0
runtime/test/fleet/pilot/incident_registry/escalation_test.exs	226	14	0	11	32	0	1	0	0	25	0	226	14	0	11	32	0	1	0	0	25	0
runtime/test/fleet/pilot/incident_registry/store_test.exs	171	3	0	4	26	0	1	0	0	7	0	171	3	0	4	26	0	1	0	0	7	0
runtime/test/fleet/pilot/incident_registry_test.exs	991	138	0	0	153	0	0	0	0	138	0	991	138	0	0	153	0	0	0	0	138	0
runtime/test/fleet/pilot/issue_id_property_test.exs	103	24	0	8	8	0	1	0	0	32	0	103	24	0	8	8	0	1	0	0	32	0
runtime/test/fleet/pilot/issue_id_test.exs	24	0	0	0	4	0	0	0	0	0	0	24	0	0	0	4	0	0	0	0	0	0
runtime/test/fleet/pilot/merge_and_promote_comment_test.exs	141	20	0	8	21	0	1	0	0	28	0	141	20	0	8	21	0	1	0	0	28	0
runtime/test/fleet/pilot/merge_and_promote_reap_test.exs	130	5	0	15	24	0	1	0	0	20	0	130	5	0	15	24	0	1	0	0	20	0
runtime/test/fleet/pilot/merge_and_promote_test.exs	822	190	0	9	129	0	3	0	5	199	0	822	190	0	9	129	0	3	0	5	199	0
runtime/test/fleet/pilot/merge_and_promote_worktree_test.exs	171	53	0	7	23	0	1	0	0	60	0	171	53	0	7	23	0	1	0	0	60	0
runtime/test/fleet/pilot/merge_outcome_test.exs	47	9	0	0	9	0	0	0	0	9	0	47	9	0	0	9	0	0	0	0	9	0
runtime/test/fleet/pilot/offload_test.exs	279	27	0	6	43	0	1	0	0	33	0	279	27	0	6	43	0	1	0	0	33	0
runtime/test/fleet/pilot/pod_reaper_test.exs	148	15	0	7	25	0	1	0	0	22	0	148	15	0	7	25	0	1	0	0	22	0
runtime/test/fleet/pilot/poller/admission_test.exs	253	32	0	8	37	0	1	0	0	40	0	253	32	0	8	37	0	1	0	0	40	0
runtime/test/fleet/pilot/poller/admission_wait_test.exs	76	10	0	8	10	0	1	0	0	18	0	76	10	0	8	10	0	1	0	0	18	0
runtime/test/fleet/pilot/poller/backoff_test.exs	93	10	0	22	10	0	1	0	0	32	0	93	10	0	22	10	0	1	0	0	32	0
runtime/test/fleet/pilot/poller/lease_depends_test.exs	113	22	0	8	18	0	1	0	0	30	0	113	22	0	8	18	0	1	0	0	30	0
runtime/test/fleet/pilot/poller/lease_serialization_test.exs	331	43	0	10	63	0	1	0	0	53	0	331	43	0	10	63	0	1	0	0	53	0
runtime/test/fleet/pilot/poller/list_pods_count_test.exs	60	10	0	0	10	0	0	0	0	10	0	60	10	0	0	10	0	0	0	0	10	0
runtime/test/fleet/pilot/poller/reconciliation_facts_test.exs	730	110	0	9	96	0	1	0	0	119	0	730	110	0	9	96	0	1	0	0	119	0
runtime/test/fleet/pilot/poller/reconciliation_unreachable_tq_test.exs	279	67	0	0	42	0	0	0	0	67	0	279	67	0	0	42	0	0	0	0	67	0
runtime/test/fleet/pilot/poller_gitea_kick_test.exs	155	20	0	14	27	0	1	0	0	34	0	155	20	0	14	27	0	1	0	0	34	0
runtime/test/fleet/pilot/poller_telemetry_test.exs	201	42	0	9	39	0	1	0	0	51	0	201	42	0	9	39	0	1	0	0	51	0
runtime/test/fleet/pilot/poller_test.exs	1748	350	0	0	284	0	0	0	0	350	0	1748	350	0	0	284	0	0	0	0	350	0
runtime/test/fleet/pilot/step_dispatcher/arch_escalation_test.exs	182	19	0	9	28	0	1	0	0	28	0	182	19	0	9	28	0	1	0	0	28	0
runtime/test/fleet/pilot/step_dispatcher/project_resolver_test.exs	55	6	0	0	9	0	0	0	0	6	0	55	6	0	0	9	0	0	0	0	6	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/ci_gate_dispatch_test.exs	384	62	0	5	37	0	1	0	0	67	0	384	62	0	5	37	0	1	0	0	67	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/ci_gate_test.exs	495	99	0	0	78	0	0	0	1	99	0	495	99	0	0	78	0	0	0	1	99	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/merge_failure_dispatch_test.exs	415	105	0	6	45	0	1	0	0	111	0	415	105	0	6	45	0	1	0	0	111	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/remediation/conflict_ladder_test.exs	94	10	0	0	14	0	0	0	0	10	0	94	10	0	0	14	0	0	0	0	10	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/remediation_ci_escalation_test.exs	65	4	0	0	8	0	0	0	0	4	0	65	4	0	0	8	0	0	0	0	4	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/remediation_out_of_band_test.exs	91	0	0	7	12	0	1	0	0	7	0	91	0	0	7	12	0	1	0	0	7	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/rework_budget_dispatch_test.exs	203	33	0	5	32	0	1	0	0	38	0	203	33	0	5	32	0	1	0	0	38	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/role_dispatch_test.exs	100	9	0	11	15	0	1	0	0	20	0	100	9	0	11	15	0	1	0	0	20	0
runtime/test/fleet/pilot/step_dispatcher/review_lifecycle/verdict_exception_test.exs	177	36	0	0	25	0	0	0	0	36	0	177	36	0	0	25	0	0	0	0	36	0
runtime/test/fleet/pilot/step_dispatcher/spawn_capacity_test.exs	605	94	0	8	72	0	1	0	0	102	0	605	94	0	8	72	0	1	0	0	102	0
runtime/test/fleet/pilot/step_dispatcher/spawn_conflict_base_refresh_test.exs	109	3	0	6	18	0	1	0	0	9	0	109	3	0	6	18	0	1	0	0	9	0
runtime/test/fleet/pilot/step_dispatcher/spawn_naming_test.exs	85	16	0	7	11	0	1	0	0	23	0	85	16	0	7	11	0	1	0	0	23	0
runtime/test/fleet/pilot/step_dispatcher/spawn_repo_id_test.exs	66	11	0	11	10	0	1	0	1	22	0	66	11	0	11	10	0	1	0	1	22	0
runtime/test/fleet/pilot/step_dispatcher_gate_order_test.exs	257	26	0	9	36	0	1	0	0	35	0	257	26	0	9	36	0	1	0	0	35	0
runtime/test/fleet/pilot/step_dispatcher_spawn_as_role_test.exs	95	2	0	7	13	0	1	0	0	9	0	95	2	0	7	13	0	1	0	0	9	0
runtime/test/fleet/pilot/step_dispatcher_test.exs	1452	248	0	0	252	0	0	0	0	248	0	1452	248	0	0	252	0	0	0	0	248	0
runtime/test/fleet/pilot/step_run_completer/texts_test.exs	30	3	0	0	5	0	0	0	0	3	0	30	3	0	0	5	0	0	0	0	3	0
runtime/test/fleet/pilot/step_run_completer_as_role_test.exs	259	44	0	0	39	0	0	0	0	44	0	259	44	0	0	39	0	0	0	0	44	0
runtime/test/fleet/pilot/step_run_completer_spacing_test.exs	358	27	0	0	53	0	0	0	0	27	0	358	27	0	0	53	0	0	0	0	27	0
runtime/test/fleet/pilot/step_run_completer_test.exs	1588	194	0	0	279	0	0	0	3	194	0	1588	194	0	0	279	0	0	0	3	194	0
runtime/test/fleet/pilot/step_run_consumer/gate_engine_system_outputs_test.exs	97	6	0	9	13	0	1	0	1	15	0	97	6	0	9	13	0	1	0	1	15	0
runtime/test/fleet/pilot/step_run_consumer/gate_engine_test.exs	100	1	0	6	17	0	1	0	0	7	0	100	1	0	6	17	0	1	0	0	7	0
runtime/test/fleet/pilot/step_run_consumer/inflight_completions_test.exs	34	2	0	0	7	0	0	0	0	2	0	34	2	0	0	7	0	0	0	0	2	0
runtime/test/fleet/pilot/step_run_consumer/step_run_build_test.exs	199	20	0	0	29	0	0	0	0	20	0	199	20	0	0	29	0	0	0	0	20	0
runtime/test/fleet/pilot/step_run_consumer/terminal_escalation_test.exs	179	20	0	9	26	0	1	0	0	29	0	179	20	0	9	26	0	1	0	0	29	0
runtime/test/fleet/pilot/step_run_consumer/verdict_correction_flag_test.exs	44	17	0	13	3	0	1	0	0	30	0	44	17	0	13	3	0	1	0	0	30	0
runtime/test/fleet/pilot/step_run_consumer/verdict_correction_test.exs	220	22	0	5	39	0	1	0	7	27	0	220	22	0	5	39	0	1	0	7	27	0
runtime/test/fleet/pilot/step_run_consumer/verdict_findings_test.exs	161	36	0	0	25	0	0	0	0	36	0	161	36	0	0	25	0	0	0	0	36	0
runtime/test/fleet/pilot/step_run_consumer_default_seam_test.exs	32	9	0	0	6	0	0	0	0	9	0	32	9	0	0	6	0	0	0	0	9	0
runtime/test/fleet/pilot/step_run_consumer_gate_test.exs	1448	222	0	10	219	0	1	0	0	232	0	1448	222	0	10	219	0	1	0	0	232	0
runtime/test/fleet/pilot/step_run_consumer_producers_test.exs	175	14	0	11	22	0	1	0	0	25	0	175	14	0	11	22	0	1	0	0	25	0
runtime/test/fleet/pilot/step_run_consumer_test.exs	651	87	0	0	107	0	0	0	0	87	0	651	87	0	0	107	0	0	0	0	87	0
runtime/test/fleet/pilot/wake_recovery_test.exs	226	32	0	0	33	0	0	0	0	32	0	226	32	0	0	33	0	0	0	0	32	0
runtime/test/fleet/pilot/workflow_map_nav_test.exs	149	10	0	0	26	0	0	0	0	10	0	149	10	0	0	26	0	0	0	0	10	0
runtime/test/fleet/pod_id_test.exs	86	10	0	3	19	0	1	0	0	13	0	86	10	0	3	19	0	1	0	0	13	0
runtime/test/fleet/project/architect_test.exs	288	40	0	0	52	0	0	0	0	40	0	288	40	0	0	52	0	0	0	0	40	0
runtime/test/fleet/project/declaration_test.exs	376	79	0	6	54	0	1	0	0	85	0	376	79	0	6	54	0	1	0	0	85	0
runtime/test/fleet/project/incidents_test.exs	60	2	0	7	9	0	1	0	0	9	0	60	2	0	7	9	0	1	0	0	9	0
runtime/test/fleet/project/onboard/adopt_test.exs	223	21	0	6	35	0	1	0	0	27	0	223	21	0	6	35	0	1	0	0	27	0
runtime/test/fleet/project/onboard/card_revision_test.exs	429	53	0	6	71	0	1	0	0	59	0	429	53	0	6	71	0	1	0	0	59	0
runtime/test/fleet/project/onboard/close_open_test.exs	262	28	0	7	44	0	1	0	0	35	0	262	28	0	7	44	0	1	0	0	35	0
runtime/test/fleet/project/onboard/compensation_test.exs	532	104	0	8	86	0	1	0	0	112	0	532	104	0	8	86	0	1	0	0	112	0
runtime/test/fleet/project/onboard/import_external_test.exs	328	43	0	7	60	0	1	0	0	50	0	328	43	0	7	60	0	1	0	0	50	0
runtime/test/fleet/project/onboard/list_projects_test.exs	154	10	0	11	28	0	1	0	0	21	0	154	10	0	11	28	0	1	0	0	21	0
runtime/test/fleet/project/onboard/reconcile_test.exs	158	21	0	17	28	0	1	0	0	38	0	158	21	0	17	28	0	1	0	0	38	0
runtime/test/fleet/project/onboard/scaffold_test.exs	351	103	0	0	53	0	0	0	0	103	0	351	103	0	0	53	0	0	0	0	103	0
runtime/test/fleet/project/onboard/store_gate_test.exs	154	22	0	28	26	0	1	0	0	50	0	154	22	0	28	26	0	1	0	0	50	0
runtime/test/fleet/project/onboard_migrate_test.exs	268	41	0	12	42	0	1	0	0	53	0	268	41	0	12	42	0	1	0	0	53	0
runtime/test/fleet/project/onboard_preflight_test.exs	162	37	0	28	18	0	1	0	0	65	0	162	37	0	28	18	0	1	0	0	65	0
runtime/test/fleet/project/onboard_test.exs	619	141	0	9	86	0	1	0	0	150	0	619	141	0	9	86	0	1	0	0	150	0
runtime/test/fleet/project/probe_predicate_test.exs	468	119	0	22	70	0	1	0	0	141	0	468	119	0	22	70	0	1	0	0	141	0
runtime/test/fleet/project/project_template_workflows_test.exs	180	44	0	13	29	0	1	0	0	57	0	180	44	0	13	29	0	1	0	0	57	0
runtime/test/fleet/project/roles_structural_test.exs	236	57	0	9	38	0	1	0	0	66	0	236	57	0	9	38	0	1	0	0	66	0
runtime/test/fleet/project/roles_test.exs	236	45	0	4	36	0	1	0	0	49	0	236	45	0	4	36	0	1	0	0	49	0
runtime/test/fleet/project/template_material_test.exs	124	13	0	15	19	0	1	0	0	28	0	124	13	0	15	19	0	1	0	0	28	0
runtime/test/fleet/project/worktree_sync_test.exs	297	54	0	7	51	0	1	0	0	61	0	297	54	0	7	51	0	1	0	0	61	0
runtime/test/fleet/project_bootstrap/clone_test.exs	777	157	0	0	121	0	0	0	0	157	0	777	157	0	0	121	0	0	0	0	157	0
runtime/test/fleet/project_bootstrap/trailer_hook_test.exs	198	20	0	16	37	0	1	0	0	36	0	198	20	0	16	37	0	1	0	0	36	0
runtime/test/fleet/publish/in_flight_test.exs	46	0	0	5	9	0	1	0	0	5	0	46	0	0	5	9	0	1	0	0	5	0
runtime/test/fleet/reception_filter_test.exs	58	2	0	0	9	0	0	0	0	2	0	58	2	0	0	9	0	0	0	0	2	0
runtime/test/fleet/release_door_test.exs	57	12	0	8	9	0	1	0	0	20	0	57	12	0	8	9	0	1	0	0	20	0
runtime/test/fleet/roster_test.exs	82	2	0	10	15	0	1	0	0	12	0	82	2	0	10	15	0	1	0	0	12	0
runtime/test/fleet/runtime_exs_guard_b_test.exs	92	7	0	15	12	0	1	0	0	22	0	92	7	0	15	12	0	1	0	0	22	0
runtime/test/fleet/schema_cache_test.exs	158	14	0	8	31	0	1	0	0	22	0	158	14	0	8	31	0	1	0	0	22	0
runtime/test/fleet/seam_key_naming_test.exs	166	34	0	31	18	0	1	0	0	65	0	166	34	0	31	18	0	1	0	0	65	0
runtime/test/fleet/shutdown/quiesce_test.exs	138	20	0	0	26	0	0	0	0	20	0	138	20	0	0	26	0	0	0	0	20	0
runtime/test/fleet/slug_property_test.exs	192	55	0	10	21	0	1	0	0	65	0	192	55	0	10	21	0	1	0	0	65	0
runtime/test/fleet/slug_test.exs	125	7	0	6	16	0	1	0	0	13	0	125	7	0	6	16	0	1	0	0	13	0
runtime/test/fleet/sp_builder/blocks_test.exs	225	39	0	0	41	0	0	0	0	39	0	225	39	0	0	41	0	0	0	0	39	0
runtime/test/fleet/sp_builder/repo_sections_test.exs	223	32	0	4	42	0	1	0	0	36	0	223	32	0	4	42	0	1	0	0	36	0
runtime/test/fleet/sp_builder/sp_image_invariants_test.exs	181	36	0	11	27	0	1	0	0	47	0	181	36	0	11	27	0	1	0	0	47	0
runtime/test/fleet/sp_builder_image_parity_test.exs	126	15	0	13	20	0	1	0	0	28	0	126	15	0	13	20	0	1	0	0	28	0
runtime/test/fleet/sp_builder_image_test.exs	394	82	0	4	63	0	1	0	0	86	0	394	82	0	4	63	0	1	0	0	86	0
runtime/test/fleet/sp_builder_monk_test.exs	84	7	0	6	13	0	1	0	0	13	0	84	7	0	6	13	0	1	0	0	13	0
runtime/test/fleet/sp_builder_test.exs	527	104	0	0	97	0	0	0	0	104	0	527	104	0	0	97	0	0	0	0	104	0
runtime/test/fleet/spawner/bwrap_launch_contract_test.exs	55	16	0	0	7	0	0	0	0	16	0	55	16	0	0	7	0	0	0	0	16	0
runtime/test/fleet/spawner/canon_proof_test.exs	73	8	0	6	11	0	1	0	0	14	0	73	8	0	6	11	0	1	0	0	14	0
runtime/test/fleet/spawner/launch_backend/launcher_port_backend_test.exs	100	5	0	5	12	0	1	0	0	10	0	100	5	0	5	12	0	1	0	0	10	0
runtime/test/fleet/spawner/launch_backend_test.exs	41	5	0	0	7	0	0	0	0	5	0	41	5	0	0	7	0	0	0	0	5	0
runtime/test/fleet/spawner/permanent_boot_test.exs	442	48	0	9	62	0	1	0	0	57	0	442	48	0	9	62	0	1	0	0	57	0
runtime/test/fleet/spawner/permanent_warden_test.exs	314	50	0	4	55	0	1	0	0	54	0	314	50	0	4	55	0	1	0	0	54	0
runtime/test/fleet/spawner/pod/assets_protocol_test.exs	110	9	0	12	17	0	1	0	0	21	0	110	9	0	12	17	0	1	0	0	21	0
runtime/test/fleet/spawner/pod/assets_settings_test.exs	53	5	0	7	9	0	1	0	0	12	0	53	5	0	7	9	0	1	0	0	12	0
runtime/test/fleet/spawner/pod/brief_test.exs	43	4	0	0	7	0	0	0	0	4	0	43	4	0	0	7	0	0	0	0	4	0
runtime/test/fleet/spawner/pod/completed_payload_test.exs	146	16	0	0	26	0	0	0	0	16	0	146	16	0	0	26	0	0	0	0	16	0
runtime/test/fleet/spawner/pod/egress_test.exs	527	79	0	11	96	0	1	0	0	90	0	527	79	0	11	96	0	1	0	0	90	0
runtime/test/fleet/spawner/pod/events_test.exs	57	0	0	6	8	0	1	0	0	6	0	57	0	0	6	8	0	1	0	0	6	0
runtime/test/fleet/spawner/pod/launch_spec_compression_test.exs	103	11	0	13	16	0	1	0	0	24	0	103	11	0	13	16	0	1	0	0	24	0
runtime/test/fleet/spawner/pod/launch_spec_debug_test.exs	76	12	0	0	15	0	0	0	0	12	0	76	12	0	0	15	0	0	0	0	12	0
runtime/test/fleet/spawner/pod/launch_spec_test.exs	559	97	0	0	96	0	0	0	0	97	0	559	97	0	0	96	0	0	0	0	97	0
runtime/test/fleet/spawner/pod/liveness_test.exs	132	25	0	5	19	0	1	0	0	30	0	132	25	0	5	19	0	1	0	0	30	0
runtime/test/fleet/spawner/pod/mcp_provision_test.exs	33	5	0	0	7	0	0	0	0	5	0	33	5	0	0	7	0	0	0	0	5	0
runtime/test/fleet/spawner/pod/scaffold_enrich_test.exs	117	16	0	0	24	0	0	0	0	16	0	117	16	0	0	24	0	0	0	0	16	0
runtime/test/fleet/spawner/pod/turn_flag_test.exs	66	7	0	5	12	0	1	0	0	12	0	66	7	0	5	12	0	1	0	0	12	0
runtime/test/fleet/spawner/pod_kick_repl_up_test.exs	68	4	0	8	11	0	1	0	0	12	0	68	4	0	8	11	0	1	0	0	12	0
runtime/test/fleet/spawner/pod_kick_test.exs	188	24	0	15	36	0	1	0	0	39	0	188	24	0	15	36	0	1	0	0	39	0
runtime/test/fleet/spawner/pod_skills_plugins_test.exs	58	0	0	10	8	0	1	0	0	10	0	58	0	0	10	8	0	1	0	0	10	0
runtime/test/fleet/spawner/pod_test.exs	2781	440	0	0	521	0	0	0	0	440	0	2781	440	0	0	521	0	0	0	0	440	0
runtime/test/fleet/spawner/pod_tmux_test.exs	126	26	0	0	21	0	0	0	0	26	0	126	26	0	0	21	0	0	0	0	26	0
runtime/test/fleet/spawner/pod_warden_gc_test.exs	104	14	0	0	19	0	0	0	0	14	0	104	14	0	0	19	0	0	0	0	14	0
runtime/test/fleet/spawner/pod_warden_test.exs	237	34	0	0	38	0	0	0	0	34	0	237	34	0	0	38	0	0	0	0	34	0
runtime/test/fleet/spawner/pool_slot_survivor_test.exs	81	2	0	8	16	0	1	0	0	10	0	81	2	0	8	16	0	1	0	0	10	0
runtime/test/fleet/spawner/pool_slot_test.exs	166	31	0	12	27	0	1	0	0	43	0	166	31	0	12	27	0	1	0	0	43	0
runtime/test/fleet/spawner/publish_consumer_test.exs	446	55	0	4	71	0	1	0	0	59	0	446	55	0	4	71	0	1	0	0	59	0
runtime/test/fleet/spawner/quiesce_gate_test.exs	80	6	0	12	15	0	1	0	0	18	0	80	6	0	12	15	0	1	0	0	18	0
runtime/test/fleet/spawner/recovery_test.exs	33	8	0	0	5	0	0	0	0	8	0	33	8	0	0	5	0	0	0	0	8	0
runtime/test/fleet/spawner/restart_strategy_test.exs	17	5	0	0	1	0	0	0	0	5	0	17	5	0	0	1	0	0	0	0	5	0
runtime/test/fleet/spawner/seam_defaults_test.exs	45	5	0	24	4	0	1	0	0	29	0	45	5	0	24	4	0	1	0	0	29	0
runtime/test/fleet/spawner/seed_store_test.exs	649	91	0	1	121	0	1	0	0	92	0	649	91	0	1	121	0	1	0	0	92	0
runtime/test/fleet/spawner/session_id_test.exs	165	21	0	8	24	0	1	0	0	29	0	165	21	0	8	24	0	1	0	0	29	0
runtime/test/fleet/spawner_test.exs	814	143	0	0	133	0	0	0	1	143	0	814	143	0	0	133	0	0	0	1	143	0
runtime/test/fleet/system_config_test.exs	74	10	0	5	14	0	1	0	0	15	0	74	10	0	5	14	0	1	0	0	15	0
runtime/test/fleet/task_queue_test.exs	806	162	0	8	145	0	1	0	0	170	0	806	162	0	8	145	0	1	0	0	170	0
runtime/test/fleet/toolchain_test.exs	217	30	0	7	33	0	1	0	0	37	0	217	30	0	7	33	0	1	0	0	37	0
runtime/test/fleet/workflow/brief_artifact_test.exs	298	45	0	6	53	0	1	0	0	51	0	298	45	0	6	53	0	1	0	0	51	0
runtime/test/fleet/workflow/brief_template_test.exs	43	2	0	4	6	0	1	0	0	6	0	43	2	0	4	6	0	1	0	0	6	0
runtime/test/fleet/workflow/card_roles_test.exs	243	39	0	0	34	0	0	0	0	39	0	243	39	0	0	34	0	0	0	0	39	0
runtime/test/fleet/workflow/catalogue_guards_test.exs	44	0	0	5	4	0	1	0	0	5	0	44	0	0	5	4	0	1	0	0	5	0
runtime/test/fleet/workflow/deliverable_gate_test.exs	498	95	0	0	88	0	0	0	0	95	0	498	95	0	0	88	0	0	0	0	95	0
runtime/test/fleet/workflow/deliverable_gate_timeout_test.exs	43	11	0	0	8	0	0	0	0	11	0	43	11	0	0	8	0	0	0	0	11	0
runtime/test/fleet/workflow/deliverable_gate_trailer_test.exs	187	6	0	5	34	0	1	0	0	11	0	187	6	0	5	34	0	1	0	0	11	0
runtime/test/fleet/workflow/deliverable_test.exs	476	36	0	0	68	0	0	0	0	36	0	476	36	0	0	68	0	0	0	0	36	0
runtime/test/fleet/workflow/gate_brief_findings_contract_test.exs	34	11	0	0	3	0	0	0	0	11	0	34	11	0	0	3	0	0	0	0	11	0
runtime/test/fleet/workflow/gate_brief_test.exs	117	14	0	1	16	0	1	0	0	15	0	117	14	0	1	16	0	1	0	0	15	0
runtime/test/fleet/workflow/gate_decision_test.exs	87	14	0	5	12	0	1	0	0	19	0	87	14	0	5	12	0	1	0	0	19	0
runtime/test/fleet/workflow/gates_predicate_property_test.exs	171	35	0	12	20	0	1	0	0	47	0	171	35	0	12	20	0	1	0	0	47	0
runtime/test/fleet/workflow/gates_predicate_test.exs	150	14	0	4	26	0	1	0	0	18	0	150	14	0	4	26	0	1	0	0	18	0
runtime/test/fleet/workflow/gates_test.exs	199	22	0	0	32	0	0	0	0	22	0	199	22	0	0	32	0	0	0	0	22	0
runtime/test/fleet/workflow/git_test.exs	377	60	0	0	75	0	0	0	0	60	0	377	60	0	0	75	0	0	0	0	60	0
runtime/test/fleet/workflow/graph_validator_property_test.exs	194	46	0	15	30	0	1	0	0	61	0	194	46	0	15	30	0	1	0	0	61	0
runtime/test/fleet/workflow/graph_validator_test.exs	111	7	0	4	17	0	1	0	0	11	0	111	7	0	4	17	0	1	0	0	11	0
runtime/test/fleet/workflow/loader_test.exs	367	31	0	0	45	0	0	0	0	31	0	367	31	0	0	45	0	0	0	0	31	0
runtime/test/fleet/workflow/ops_object_sync_test.exs	468	84	0	8	84	0	1	0	0	92	0	468	84	0	8	84	0	1	0	0	92	0
runtime/test/fleet/workflow/payload_guard_race_test.exs	101	8	0	16	18	0	1	0	0	24	0	101	8	0	16	18	0	1	0	0	24	0
runtime/test/fleet/workflow/pinning_test.exs	205	20	0	11	38	0	1	0	0	31	0	205	20	0	11	38	0	1	0	0	31	0
runtime/test/fleet/workflow/provenance_test.exs	130	12	0	5	23	0	1	0	0	17	0	130	12	0	5	23	0	1	0	0	17	0
runtime/test/fleet/workflow/provenance_verifier_test.exs	143	8	0	5	25	0	1	0	0	13	0	143	8	0	5	25	0	1	0	0	13	0
runtime/test/fleet/workflow/step_outputs_test.exs	141	7	0	0	28	0	0	0	1	7	0	141	7	0	0	28	0	0	0	1	7	0
runtime/test/mix/bare_alias_check_test.exs	108	3	0	14	16	0	1	0	0	17	0	108	3	0	14	16	0	1	0	0	17	0
runtime/test/mix/boot_artifact_check_test.exs	403	40	0	20	71	0	1	0	0	60	0	403	40	0	20	71	0	1	0	0	60	0
